ID_Appels,Date,Province,Municipalite-arrondissement,Region,Age,Genre,Mode de communication,Langue
83349529,2021-01-18,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,25,Homme,Appels téléphoniques,Français
83341973,2021-01-18,QC,Le Plateau-Mont-Royal,Montréal,57,Homme,Appels téléphoniques,Français
83342938,2021-01-18,QC,Le Plateau-Mont-Royal,Montréal,33,Homme,Appels téléphoniques,Français
83338164,2021-01-18,QC,Ville-Marie,Montréal,,Homme,Appels téléphoniques,Français
83350650,2021-01-18,QC,Rosemont—La Petite-Patrie,Montréal,55,Homme,Appels téléphoniques,Français
83351600,2021-01-18,QC,Rosemont—La Petite-Patrie,Montréal,50,Homme,Appels téléphoniques,Français
83357732,2021-01-18,QC,Inconnu-Montréal,Montréal,,Jai oublié de demander,Clavardage,Français
83345606,2021-01-18,QC,Saint-Laurent,Montréal,45,Homme,Appels téléphoniques,Anglais
83352996,2021-01-18,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,73,Femme,Appels téléphoniques,Anglais
83379935,2021-01-19,QC,LaSalle,Montréal,35,Femme,Appels téléphoniques,Français
83390112,2021-01-19,QC,Saint-Laurent,Montréal,20,Femme,Appels téléphoniques,Français
83404095,2021-01-19,QC,Le Plateau-Mont-Royal,Montréal,26,Femme,Appels téléphoniques,Français
83391219,2021-01-19,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,37,Femme,Appels téléphoniques,Français
83382469,2021-01-19,QC,Ahuntsic-Cartierville,Montréal,54,Femme,Appels téléphoniques,Français
83383960,2021-01-19,QC,Ahuntsic-Cartierville,Montréal,77,Femme,Appels téléphoniques,Français
83394315,2021-01-19,QC,Ahuntsic-Cartierville,Montréal,47,Femme,Appels téléphoniques,Français
83399703,2021-01-19,QC,Ahuntsic-Cartierville,Montréal,80,Femme,Appels téléphoniques,Français
83385924,2021-01-19,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,64,Femme,Appels téléphoniques,Français
83376480,2021-01-19,QC,Montréal-Nord,Montréal,70,Femme,Appels téléphoniques,Français
83378754,2021-01-19,QC,Mercier—Hochelaga-Maisonneuve,Montréal,60,Femme,Appels téléphoniques,Français
83389157,2021-01-19,QC,Mercier—Hochelaga-Maisonneuve,Montréal,69,Femme,Appels téléphoniques,Français
83407304,2021-01-19,QC,Saint-Laurent,Montréal,54,Homme,Appels téléphoniques,Français
83379769,2021-01-19,QC,Ahuntsic-Cartierville,Montréal,80,Homme,Appels téléphoniques,Français
83401472,2021-01-19,QC,Le Plateau-Mont-Royal,Montréal,42,Homme,Appels téléphoniques,Français
83386690,2021-01-19,QC,Ville-Marie,Montréal,30,Homme,Appels téléphoniques,Français
83391862,2021-01-19,QC,Ville-Marie,Montréal,,Homme,Appels téléphoniques,Français
83392072,2021-01-19,QC,Rosemont—La Petite-Patrie,Montréal,,Homme,Appels téléphoniques,Français
83380772,2021-01-19,QC,Ahuntsic-Cartierville,Montréal,,Famille/Couple/Groupes,Appels téléphoniques,Français
83380376,2021-01-19,QC,Rosemont—La Petite-Patrie,Montréal,47,Homme,Courriels,Anglais
83404853,2021-01-19,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,57,Homme,Appels téléphoniques,Anglais
83458353,2021-01-20,QC,Saint-Léonard,Montréal,40,Femme,Appels téléphoniques,Français
83441555,2021-01-20,QC,Ahuntsic-Cartierville,Montréal,87,Femme,Appels téléphoniques,Français
83442094,2021-01-20,QC,Ahuntsic-Cartierville,Montréal,66,Femme,Appels téléphoniques,Français
83442644,2021-01-20,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,84,Femme,Appels téléphoniques,Français
83442635,2021-01-20,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,72,Femme,Appels téléphoniques,Français
83441725,2021-01-20,QC,Montréal-Nord,Montréal,58,Femme,Appels téléphoniques,Français
83442396,2021-01-20,QC,Montréal-Nord,Montréal,37,Femme,Appels téléphoniques,Français
83456476,2021-01-20,QC,Rosemont—La Petite-Patrie,Montréal,27,Femme,Appels téléphoniques,Français
83466133,2021-01-20,QC,Rosemont—La Petite-Patrie,Montréal,25,Femme,Appels téléphoniques,Français
83439969,2021-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,50,Femme,Appels téléphoniques,Français
83462328,2021-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,69,Femme,Appels téléphoniques,Français
83441532,2021-01-20,QC,Saint-Laurent,Montréal,57,Homme,Clavardage,Français
83443930,2021-01-20,QC,Saint-Léonard,Montréal,37,Homme,Appels téléphoniques,Français
83450488,2021-01-20,QC,Saint-Laurent,Montréal,30,Homme,Appels téléphoniques,Français
83445544,2021-01-20,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,29,Homme,Appels téléphoniques,Français
83440091,2021-01-20,QC,Ville-Marie,Montréal,42,Homme,Appels téléphoniques,Français
83449702,2021-01-20,QC,Ville-Marie,Montréal,,Homme,Appels téléphoniques,Français
83460699,2021-01-20,QC,Ville-Marie,Montréal,50,Homme,Appels téléphoniques,Français
83452580,2021-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,52,Homme,Appels téléphoniques,Français
83457241,2021-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,74,Homme,Appels téléphoniques,Français
83464878,2021-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,31,Homme,Appels téléphoniques,Français
83440884,2021-01-20,QC,Rosemont—La Petite-Patrie,Montréal,53,Homme,Appels téléphoniques,Français
83441116,2021-01-20,QC,Ahuntsic-Cartierville,Montréal,77,Famille/Couple/Groupes,Appels téléphoniques,Français
83459158,2021-01-20,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,43,Homme,Appels téléphoniques,Anglais
83496220,2021-01-21,QC,Anjou,Montréal,38,Femme,Appels téléphoniques,Français
83499585,2021-01-21,QC,Le Sud-Ouest,Montréal,38,Femme,Appels téléphoniques,Français
83490880,2021-01-21,QC,Le Plateau-Mont-Royal,Montréal,39,Femme,Appels téléphoniques,Français
83503743,2021-01-21,QC,Le Plateau-Mont-Royal,Montréal,53,Femme,Appels téléphoniques,Français
83488272,2021-01-21,QC,Ahuntsic-Cartierville,Montréal,31,Femme,Appels téléphoniques,Français
83497526,2021-01-21,QC,Ahuntsic-Cartierville,Montréal,55,Femme,Appels téléphoniques,Français
83493662,2021-01-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,52,Femme,Appels téléphoniques,Français
83489811,2021-01-21,QC,Montréal-Nord,Montréal,57,Femme,Appels téléphoniques,Français
83486677,2021-01-21,QC,Rosemont—La Petite-Patrie,Montréal,76,Femme,Appels téléphoniques,Français
83511024,2021-01-21,QC,Rosemont—La Petite-Patrie,Montréal,45,Femme,Appels téléphoniques,Français
83514442,2021-01-21,QC,Rosemont—La Petite-Patrie,Montréal,43,Femme,Clavardage,Français
83504217,2021-01-21,QC,Ville-Marie,Montréal,43,Homme,Clavardage,Français
83511419,2021-01-21,QC,Saint-Laurent,Montréal,63,Homme,Appels téléphoniques,Français
83508506,2021-01-21,QC,Ahuntsic-Cartierville,Montréal,54,Homme,Appels téléphoniques,Français
83490299,2021-01-21,QC,Montréal-Nord,Montréal,62,Homme,Appels téléphoniques,Français
83491752,2021-01-21,QC,Le Plateau-Mont-Royal,Montréal,40,Homme,Appels téléphoniques,Français
83488833,2021-01-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,29,Homme,Appels téléphoniques,Français
83505017,2021-01-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Homme,Appels téléphoniques,Français
83503132,2021-01-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Jai oublié de demander,Courriels,Français
83499235,2021-01-21,QC,Saint-Laurent,Montréal,,Homme,Appels téléphoniques,Anglais
83499578,2021-01-21,QC,Saint-Laurent,Montréal,,Homme,Appels téléphoniques,Anglais
83496474,2021-01-21,QC,Saint-Laurent,Montréal,51,Femme,Appels téléphoniques,Anglais
83544699,2021-01-22,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,57,Femme,Appels téléphoniques,Français
83537518,2021-01-22,QC,Le Sud-Ouest,Montréal,37,Femme,Appels téléphoniques,Français
83541939,2021-01-22,QC,Saint-Léonard,Montréal,61,Femme,Appels téléphoniques,Français
83543124,2021-01-22,QC,Ahuntsic-Cartierville,Montréal,74,Femme,Appels téléphoniques,Français
83549606,2021-01-22,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,48,Femme,Appels téléphoniques,Français
83538732,2021-01-22,QC,Rosemont—La Petite-Patrie,Montréal,66,Femme,Appels téléphoniques,Français
83547242,2021-01-22,QC,Mercier—Hochelaga-Maisonneuve,Montréal,37,Femme,Appels téléphoniques,Français
83541895,2021-01-22,QC,Saint-Laurent,Montréal,20,Homme,Appels téléphoniques,Français
83548802,2021-01-22,QC,Saint-Léonard,Montréal,29,Homme,Appels téléphoniques,Français
83548902,2021-01-22,QC,LaSalle,Montréal,63,Homme,Appels téléphoniques,Français
83549572,2021-01-22,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,26,Homme,Appels téléphoniques,Français
83536507,2021-01-22,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,46,Homme,Appels téléphoniques,Français
83538121,2021-01-22,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,46,Homme,Appels téléphoniques,Français
83539876,2021-01-22,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,46,Homme,Appels téléphoniques,Français
83549327,2021-01-22,QC,Le Plateau-Mont-Royal,Montréal,52,Homme,Appels téléphoniques,Français
83544266,2021-01-22,QC,Rosemont—La Petite-Patrie,Montréal,50,Homme,Appels téléphoniques,Français
83544622,2021-01-22,QC,Rosemont—La Petite-Patrie,Montréal,54,Homme,Appels téléphoniques,Français
83545279,2021-01-22,QC,Rosemont—La Petite-Patrie,Montréal,,Homme,Appels téléphoniques,Français
83546014,2021-01-22,QC,Rosemont—La Petite-Patrie,Montréal,54,Homme,Appels téléphoniques,Français
83546084,2021-01-22,QC,Rosemont—La Petite-Patrie,Montréal,50,Homme,Appels téléphoniques,Français
83547828,2021-01-22,QC,Rosemont—La Petite-Patrie,Montréal,,Homme,Appels téléphoniques,Français
83548831,2021-01-22,QC,Rosemont—La Petite-Patrie,Montréal,50,Homme,Appels téléphoniques,Français
83548032,2021-01-22,QC,Ahuntsic-Cartierville,Montréal,65,Homme,Appels téléphoniques,Anglais
83533837,2021-01-22,QC,Lachine,Montréal,43,Femme,Appels téléphoniques,Anglais
83546233,2021-01-22,QC,Saint-Léonard,Montréal,38,Femme,Appels téléphoniques,Anglais
83548487,2021-01-22,QC,Verdun,Montréal,73,Femme,Appels téléphoniques,Anglais
83548666,2021-01-22,QC,Sainte-Anne-de-Bellevue,Montréal,27,Femme,Appels téléphoniques,Anglais
83534525,2021-01-22,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,33,Femme,Appels téléphoniques,Anglais
83542868,2021-01-22,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,23,Femme,Appels téléphoniques,Anglais
83554978,2021-01-22,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,57,Femme,Appels téléphoniques,Anglais
83582941,2021-01-23,QC,Saint-Léonard,Montréal,59,Femme,Appels téléphoniques,Français
83588829,2021-01-23,QC,Ville-Marie,Montréal,52,Femme,Appels téléphoniques,Français
83584295,2021-01-23,QC,Le Plateau-Mont-Royal,Montréal,21,Femme,Appels téléphoniques,Français
83582721,2021-01-23,QC,Montréal,Montréal,39,Homme,Appels téléphoniques,Français
83586398,2021-01-23,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,26,Homme,Appels téléphoniques,Français
83586664,2021-01-23,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,26,Homme,Appels téléphoniques,Français
83576572,2021-01-23,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,41,Homme,Appels téléphoniques,Français
83585414,2021-01-23,QC,Montréal-Nord,Montréal,32,Homme,Appels téléphoniques,Français
83586117,2021-01-23,QC,Mercier—Hochelaga-Maisonneuve,Montréal,53,Homme,Appels téléphoniques,Français
83580636,2021-01-23,QC,Rosemont—La Petite-Patrie,Montréal,32,Homme,Appels téléphoniques,Français
83576376,2021-01-23,QC,Mercier—Hochelaga-Maisonneuve,Montréal,52,Famille/Couple/Groupes,Appels téléphoniques,Français
83582874,2021-01-23,QC,Saint-Léonard,Montréal,35,Famille/Couple/Groupes,Appels téléphoniques,Français
83603515,2021-01-24,QC,Rosemont—La Petite-Patrie,Montréal,24,Femme,Appels téléphoniques,Français
83603503,2021-01-24,QC,Rosemont—La Petite-Patrie,Montréal,51,Homme,Clavardage,Français
83606170,2021-01-24,QC,Pointe-Claire,Montréal,45,Homme,Appels téléphoniques,Français
83605386,2021-01-24,QC,Anjou,Montréal,33,Homme,Appels téléphoniques,Anglais
83658391,2021-01-25,QC,LaSalle,Montréal,53,Femme,Appels téléphoniques,Français
83660491,2021-01-25,QC,LaSalle,Montréal,56,Femme,Appels téléphoniques,Français
83648449,2021-01-25,QC,Saint-Léonard,Montréal,52,Femme,Appels téléphoniques,Français
83644212,2021-01-25,QC,Ville-Marie,Montréal,58,Femme,Appels téléphoniques,Français
83632093,2021-01-25,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,49,Femme,Appels téléphoniques,Français
83638898,2021-01-25,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,46,Femme,Appels téléphoniques,Français
83653487,2021-01-25,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,32,Femme,Appels téléphoniques,Français
83631768,2021-01-25,QC,Ahuntsic-Cartierville,Montréal,46,Femme,Appels téléphoniques,Français
83635953,2021-01-25,QC,Ahuntsic-Cartierville,Montréal,74,Femme,Appels téléphoniques,Français
83633858,2021-01-25,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,56,Femme,Appels téléphoniques,Français
83637446,2021-01-25,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,56,Femme,Appels téléphoniques,Français
83630395,2021-01-25,QC,Montréal-Nord,Montréal,56,Femme,Appels téléphoniques,Français
83635400,2021-01-25,QC,Montréal-Nord,Montréal,37,Femme,Appels téléphoniques,Français
83636212,2021-01-25,QC,Mercier—Hochelaga-Maisonneuve,Montréal,60,Femme,Appels téléphoniques,Français
83642569,2021-01-25,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,34,Homme,Appels téléphoniques,Français
83636124,2021-01-25,QC,Ahuntsic-Cartierville,Montréal,40,Homme,Appels téléphoniques,Français
83653938,2021-01-25,QC,Ahuntsic-Cartierville,Montréal,57,Homme,Appels téléphoniques,Français
83640730,2021-01-25,QC,Le Plateau-Mont-Royal,Montréal,22,Homme,Appels téléphoniques,Français
83639790,2021-01-25,QC,Ville-Marie,Montréal,37,Homme,Appels téléphoniques,Français
83638769,2021-01-25,QC,Rosemont—La Petite-Patrie,Montréal,47,Homme,Appels téléphoniques,Français
83639325,2021-01-25,QC,Rosemont—La Petite-Patrie,Montréal,32,Homme,Appels téléphoniques,Français
83646758,2021-01-25,QC,Rosemont—La Petite-Patrie,Montréal,77,Homme,Appels téléphoniques,Français
83641548,2021-01-25,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,35,Famille/Couple/Groupes,Appels téléphoniques,Français
83644296,2021-01-25,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,25,Famille/Couple/Groupes,Appels téléphoniques,Français
83634043,2021-01-25,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Famille/Couple/Groupes,Appels téléphoniques,Français
83648187,2021-01-25,QC,Ahuntsic-Cartierville,Montréal,49,Femme,Clavardage,Anglais
83650715,2021-01-25,QC,Le Plateau-Mont-Royal,Montréal,27,Femme,Clavardage,Anglais
83681505,2021-01-26,QC,Lachine,Montréal,44,Femme,Appels téléphoniques,Français
83697983,2021-01-26,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,68,Femme,Appels téléphoniques,Français
83678923,2021-01-26,QC,Saint-Laurent,Montréal,33,Femme,Appels téléphoniques,Français
83692182,2021-01-26,QC,Saint-Léonard,Montréal,60,Femme,Appels téléphoniques,Français
83698428,2021-01-26,QC,Ville-Marie,Montréal,20,Femme,Appels téléphoniques,Français
83701346,2021-01-26,QC,Le Plateau-Mont-Royal,Montréal,46,Femme,Appels téléphoniques,Français
83681432,2021-01-26,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,49,Femme,Appels téléphoniques,Français
83704983,2021-01-26,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,35,Femme,Appels téléphoniques,Français
83693019,2021-01-26,QC,Montréal-Nord,Montréal,34,Femme,Appels téléphoniques,Français
83679930,2021-01-26,QC,Rosemont—La Petite-Patrie,Montréal,50,Femme,Appels téléphoniques,Français
83689851,2021-01-26,QC,Rosemont—La Petite-Patrie,Montréal,80,Femme,Appels téléphoniques,Français
83683915,2021-01-26,QC,Rosemont—La Petite-Patrie,Montréal,,Femme,Appels téléphoniques,Français
83684122,2021-01-26,QC,Ahuntsic-Cartierville,Montréal,,Femme,Appels téléphoniques,Français
83699449,2021-01-26,QC,Pierrefonds-Roxboro,Montréal,,Homme,Appels téléphoniques,Français
83690613,2021-01-26,QC,Montréal-Nord,Montréal,54,Homme,Appels téléphoniques,Français
83684843,2021-01-26,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,34,Homme,Appels téléphoniques,Français
83703311,2021-01-26,QC,Anjou,Montréal,38,Homme,Appels téléphoniques,Anglais
83724524,2021-01-27,QC,Verdun,Montréal,63,Femme,Appels téléphoniques,Français
83724918,2021-01-27,QC,Ahuntsic-Cartierville,Montréal,46,Femme,Appels téléphoniques,Français
83727534,2021-01-27,QC,Ahuntsic-Cartierville,Montréal,50,Femme,Appels téléphoniques,Français
83726202,2021-01-27,QC,Montréal-Nord,Montréal,28,Femme,Appels téléphoniques,Français
83733116,2021-01-27,QC,Montréal-Nord,Montréal,19,Femme,Appels téléphoniques,Français
83731252,2021-01-27,QC,Mercier—Hochelaga-Maisonneuve,Montréal,46,Femme,Appels téléphoniques,Français
83736155,2021-01-27,QC,Mercier—Hochelaga-Maisonneuve,Montréal,35,Femme,Appels téléphoniques,Français
83742938,2021-01-27,QC,Saint-Laurent,Montréal,,Femme,Appels téléphoniques,Français
83735854,2021-01-27,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,26,Homme,Appels téléphoniques,Français
83728178,2021-01-27,QC,Le Sud-Ouest,Montréal,99,Homme,Appels téléphoniques,Français
83733079,2021-01-27,QC,Le Plateau-Mont-Royal,Montréal,22,Homme,Appels téléphoniques,Français
83745851,2021-01-27,QC,Le Plateau-Mont-Royal,Montréal,55,Homme,Appels téléphoniques,Français
83740510,2021-01-27,QC,Ville-Marie,Montréal,38,Homme,Appels téléphoniques,Français
83739308,2021-01-27,QC,Mercier—Hochelaga-Maisonneuve,Montréal,54,Homme,Appels téléphoniques,Français
83742650,2021-01-27,QC,Mercier—Hochelaga-Maisonneuve,Montréal,44,Homme,Appels téléphoniques,Français
83738710,2021-01-27,QC,Saint-Laurent,Montréal,52,Homme,Appels téléphoniques,Anglais
83748744,2021-01-27,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,61,Homme,Appels téléphoniques,Anglais
83744894,2021-01-27,QC,Montréal-Nord,Montréal,60,Femme,Appels téléphoniques,Anglais
83794149,2021-01-28,QC,Ville-Marie,Montréal,39,Femme,Appels téléphoniques,Français
83775733,2021-01-28,QC,Le Plateau-Mont-Royal,Montréal,43,Femme,Appels téléphoniques,Français
83773066,2021-01-28,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,68,Femme,Appels téléphoniques,Français
83778316,2021-01-28,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,22,Femme,Appels téléphoniques,Français
83782437,2021-01-28,QC,Montréal-Nord,Montréal,74,Femme,Appels téléphoniques,Français
83785336,2021-01-28,QC,Montréal-Nord,Montréal,70,Femme,Appels téléphoniques,Français
83777689,2021-01-28,QC,Rosemont—La Petite-Patrie,Montréal,34,Femme,Appels téléphoniques,Français
83790825,2021-01-28,QC,Rosemont—La Petite-Patrie,Montréal,65,Femme,Appels téléphoniques,Français
